"Country","Year","CountryCode","Region","IncomeGroup","Injuries","Communicable","NonCommunicable","Co2emissions","Treeloss","ExpansionSum","Meatsum","Forest_Tonsum","LifeExpectancy","Undernourishment"
"Dominica",2015,"DMA","Latin America & Caribbean","Upper middle income",3087.96,3284.07,19123.99,1114.14983332715,1.85563171132921,494673,1399.56,234,NA,5.29420561266983
"Dominica",2016,"DMA","Latin America & Caribbean","Upper middle income",2267.84,3203.98,19174.1,3918.05345532006,7.19817116744846,498811,1397.87,234,NA,5.40329324955861
"Ecuador",2001,"ECU","Latin America & Caribbean","Upper middle income",577980.25,1127477.59,1869608.34,25051692.2276988,45215.6457145763,336760,555648.6,357094,73.078,20.9159661986831
"Ecuador",2002,"ECU","Latin America & Caribbean","Upper middle income",628775.18,1091789.44,2005859.53,17770858.8635896,29943.8252112241,259741,577582.4,360465,73.371,22.6965392714175
"Ecuador",2003,"ECU","Latin America & Caribbean","Upper middle income",653948.94,1053799.2,2093151.43,8227860.19126825,13920.2653779305,283336,596366.3,371301,73.641,22.7715779384614
"Ecuador",2004,"ECU","Latin America & Caribbean","Upper middle income",677902.51,1017447.4,2158518.12,20428386.154512,37524.5899295515,300991,598288.6,358216,73.887,22.7322856314095
"Ecuador",2005,"ECU","Latin America & Caribbean","Upper middle income",715120.38,983555.77,2243594.19,23144549.9095068,40622.3119724541,307319,601383.6,356003,74.112,22.2929090506273
"Ecuador",2006,"ECU","Latin America & Caribbean","Upper middle income",737072.87,959338.04,2308085.32,20629733.0942459,35803.1686657799,274024,694218,400061,74.319,22.7851676686401
"Ecuador",2007,"ECU","Latin America & Caribbean","Upper middle income",759321.33,927061.36,2368365.77,34069703.82265,60960.8703809208,295956,778472.5,420349,74.514,22.0070141118331
"Ecuador",2008,"ECU","Latin America & Caribbean","Upper middle income",787197.87,894376.61,2428399.4,31723899.3348092,52077.45891886,282009,807119.5,479454,74.705,21.3139071062497
"Ecuador",2009,"ECU","Latin America & Caribbean","Upper middle income",788986.56,857882.16,2471501.7,33983518.9865651,57961.1828625596,261956,821577,688797,74.895,15.9972850937586
"Ecuador",2010,"ECU","Latin America & Caribbean","Upper middle income",795157.6,831465.28,2522263.15,21577587.3846794,33900.8991105084,293985,848422.25,686203,75.089,12.2992935522699
"Ecuador",2011,"ECU","Latin America & Caribbean","Upper middle income",767785.44,770988.02,2544333.76,29021710.8099019,43766.4124995193,279333,886326.5,683130,75.289,8.37306911620581
"Ecuador",2012,"ECU","Latin America & Caribbean","Upper middle income",751515.27,747123.95,2618242.92,46222693.5083462,74765.4945639168,319101,880831,680171,75.495,8.78365086387048
"Ecuador",2013,"ECU","Latin America & Caribbean","Upper middle income",715326.28,731246.65,2664348.28,30209724.0979303,49705.6026017489,268116,952746.25,677322,75.707,8.82797948641635
"Ecuador",2014,"ECU","Latin America & Caribbean","Upper middle income",691240.72,713737.04,2695996.32,18966612.1419843,31727.269991507,389891,1094709.4,714836,75.923,8.7350062136701
"Ecuador",2015,"ECU","Latin America & Caribbean","Upper middle income",675104.72,700293.6,2731793.75,20306941.166761,30523.4483135475,377804,1057682,690468,76.143,8.97814331979818
"Ecuador",2016,"ECU","Latin America & Caribbean","Upper middle income",703670.02,697031.33,2807419.59,29218882.9110866,44750.7775899482,395050,1002358.94,725917,76.365,9.72366654420422
"El Salvador",2001,"SLV","Latin America & Caribbean","Lower middle income",448029.97,387285.02,950453.19,3479940.11100496,9671.60041016452,846693,117494.28,143030,69.162,7.22797243992501
"El Salvador",2002,"SLV","Latin America & Caribbean","Lower middle income",367607.48,360094.37,942136.39,1778473.69798867,4772.46869959931,864260,127234.78,203324,69.432,7.11334048854102
"El Salvador",2003,"SLV","Latin America & Caribbean","Lower middle income",372630.55,358096.29,964202.93,2255328.16813889,6097.2696806486,858705,116171,203622,69.68,7.92842866707414
"El Salvador",2004,"SLV","Latin America & Caribbean","Lower middle income",386309.91,327114.87,992703.63,1836643.13922923,4642.56323248947,894871,126576.5,203925,69.908,8.66291320137037
"El Salvador",2005,"SLV","Latin America & Caribbean","Lower middle income",396304.86,309801.09,1009604.3,2386853.24034359,5983.03403334934,858976,136556.5,214233,70.124,9.06348957287113
"El Salvador",2006,"SLV","Latin America & Caribbean","Lower middle income",389873.14,296575.6,1025903.11,1830623.77085755,4700.00062486084,862977,146252.25,214467,70.333,9.40857148891816
"El Salvador",2007,"SLV","Latin America & Caribbean","Lower middle income",381343.63,283731.58,1028513.49,1259248.94698265,3035.11016570524,861364,147487.5,214700,70.542,9.69584883792282
"El Salvador",2008,"SLV","Latin America & Caribbean","Lower middle income",371941.13,273764.27,1025954.67,1407217.95851296,3378.95898808773,867286,137243.5,224900,70.756,9.87123838720671
"El Salvador",2009,"SLV","Latin America & Caribbean","Lower middle income",397834.6,273836.67,1064475.52,1870907.86146459,4351.22472328053,886065,137254.5,225184,70.978,10.2115768912697
"El Salvador",2010,"SLV","Latin America & Caribbean","Lower middle income",362567.71,259492.56,1046264.66,1228872.92085121,2921.71066588481,795774,145944.97,238380,71.21,10.4601313221235
"El Salvador",2011,"SLV","Latin America & Caribbean","Lower middle income",362842.74,255827.64,1073670.73,1444716.32342744,3295.86160595659,630269,140453,240874,71.449,10.6699623487986
"El Salvador",2012,"SLV","Latin America & Caribbean","Lower middle income",518643.63,249327.78,1052337.24,1138256.0032877,2599.11013415651,742628,145180.25,241088,71.692,10.7443840516257
"El Salvador",2013,"SLV","Latin America & Caribbean","Lower middle income",508822.73,249666.99,1084776.65,877247.7030583,2211.27982639391,919928,140367.5,241304,71.935,10.6952348181276
"El Salvador",2014,"SLV","Latin America & Caribbean","Lower middle income",534253.54,246858.53,1137641.21,989445.891366015,2508.15276312068,766993,145010.38,241523,72.175,10.7573733944836
"El Salvador",2015,"SLV","Latin America & Caribbean","Lower middle income",559110.27,239721.91,1151284.62,1098863.34873556,2544.52694417919,755749,153084.39,241743,72.412,10.6162563126475
"El Salvador",2016,"SLV","Latin America & Caribbean","Lower middle income",362868.88,232717.39,1157377.98,3024293.70072591,5937.20383503235,814114,162480.73,241917,72.644,9.92920931533846
"Equatorial Guinea",2001,"GNQ","Sub-Saharan Africa","Upper middle income",28479.78,374126.82,100976.4,2156002.03408321,3599.18259368888,109560,550,6897,53.581,NA
"Equatorial Guinea",2002,"GNQ","Sub-Saharan Africa","Upper middle income",26830.14,361557.29,101166.98,1852059.55267905,2993.64425779344,111153,550,7121,53.84,NA
"Equatorial Guinea",2003,"GNQ","Sub-Saharan Africa","Upper middle income",26652.77,357418.05,103383.03,1187995.10746384,1974.33270179395,112731,550.55,7351,54.064,NA
"Equatorial Guinea",2004,"GNQ","Sub-Saharan Africa","Upper middle income",27500.14,351229.11,106790.06,237601.068288015,426.274637933707,114451,553.9,7590,54.263,NA
"Equatorial Guinea",2005,"GNQ","Sub-Saharan Africa","Upper middle income",32053.87,351480,110516.24,964590.810078396,1617.39132389554,117242,561.9,7836,54.449,NA
"Equatorial Guinea",2006,"GNQ","Sub-Saharan Africa","Upper middle income",27882.3,339200.82,114141.89,757412.178055203,1271.45487040024,120234,562.45,8067,54.638,NA
"Equatorial Guinea",2007,"GNQ","Sub-Saharan Africa","Upper middle income",27919.11,335206.35,116781.44,1813595.26805359,3209.34886473803,121785,565.8,8305,54.842,NA
"Equatorial Guinea",2008,"GNQ","Sub-Saharan Africa","Upper middle income",28829.63,327663.4,119101.77,2949853.66408623,4874.57912364162,123847,565.8,8550,55.07,NA
"Equatorial Guinea",2009,"GNQ","Sub-Saharan Africa","Upper middle income",28089.83,314071.21,122867.69,3511706.72899232,5721.58795398087,126022,567.26,8802,55.329,NA
"Equatorial Guinea",2010,"GNQ","Sub-Saharan Africa","Upper middle income",28401.23,318455.36,126533.36,3891011.13085635,6653.05261022005,128251,575.8,9062,55.622,NA
"Equatorial Guinea",2011,"GNQ","Sub-Saharan Africa","Upper middle income",29339.4,336207.63,132251.67,4770148.02035111,7767.1842545853,131518,586.05,9297,55.945,NA
"Equatorial Guinea",2012,"GNQ","Sub-Saharan Africa","Upper middle income",29299.66,339359,135774.74,3082222.71716856,4990.95750592313,133322,591.28,9539,56.288,NA
"Equatorial Guinea",2013,"GNQ","Sub-Saharan Africa","Upper middle income",28826,321323.37,137928.71,4448072.96779261,7354.99107938,132543,609.6,9788,56.642,NA
"Equatorial Guinea",2014,"GNQ","Sub-Saharan Africa","Upper middle income",29421.23,314640.68,141694.44,12250737.9956105,19362.0403487995,133219,607.28,10042,57.001,NA
"Equatorial Guinea",2015,"GNQ","Sub-Saharan Africa","Upper middle income",30089.92,321990.04,146446.76,4855981.50264447,7510.35467993764,137304,608.48,10304,57.359,NA
"Equatorial Guinea",2016,"GNQ","Sub-Saharan Africa","Upper middle income",31512.32,315196.88,152359.88,6195485.44796607,9590.30208073017,138765,611.55,10523,57.713,NA
"Eritrea",2001,"ERI","Sub-Saharan Africa","Low income",233580.91,2012790.29,641729,1239.86758845085,4.38781689234266,82309,30581.2,149001,55.864,NA
"Eritrea",2002,"ERI","Sub-Saharan Africa","Low income",248898.08,2000275.25,685459.66,421.819136395888,1.63453267221517,66464,29824.1,152473,56.5,NA
"Eritrea",2003,"ERI","Sub-Saharan Africa","Low income",258439.81,2002959.67,710708.07,23.6950939054155,0.148785061888563,51910,33409.3,156025,57.191,NA
"Eritrea",2004,"ERI","Sub-Saharan Africa","Low income",264725.48,1977356.35,739117.17,89.4726982426835,0.668173074371202,72069,32980.2,159660,57.932,NA
"Eritrea",2005,"ERI","Sub-Saharan Africa","Low income",277294,1961413.94,757255.64,51.7481361338777,0.373238354942491,103689,33142.5,163380,58.707,NA
"Eritrea",2006,"ERI","Sub-Saharan Africa","Low income",263900.48,1941086.3,773657.15,67.898234413907,0.372193148410373,107780,35304.13,167091,59.487,NA
"Eritrea",2007,"ERI","Sub-Saharan Africa","Low income",265561.32,1915114.89,790812.6,526.206449298702,2.82738601672309,51917,39298.3,170900,60.243,NA
"Eritrea",2008,"ERI","Sub-Saharan Africa","Low income",284417.25,1892766.34,808407.75,98.6386017696591,0.595161213152669,16563,34093.96,174800,60.952,NA
"Eritrea",2009,"ERI","Sub-Saharan Africa","Low income",266871.88,1877152.1,818499.04,258.317685967805,0.891105632753906,33753,39374.45,128000,61.602,NA
"Eritrea",2010,"ERI","Sub-Saharan Africa","Low income",266251.19,1852688.88,831262.13,19.7669456426382,0.0745573109890408,37835,39817.25,137000,62.193,NA
"Eritrea",2011,"ERI","Sub-Saharan Africa","Low income",265422.96,1819263.84,843185.02,301.296502966754,1.26610727053711,39982,40482,145000,62.732,NA
"Estonia",2001,"EST","Europe & Central Asia","High income",105615.51,30166.86,476440.3,3719921.64407864,16898.2611475661,177551,57355.92,263580,70.2585365853659,3.61249991681199
"Estonia",2002,"EST","Europe & Central Asia","High income",98588.99,28265.66,466799.52,4969700.07020663,21937.5325593066,154624,68380.24,302660,70.9048780487805,3.50414324394179
"Estonia",2003,"EST","Europe & Central Asia","High income",90757.51,26914.09,458420.82,1368540.7349853,5638.22944391628,165507,67636.43,300606,71.3170731707317,3.29133432792706
"Estonia",2004,"EST","Europe & Central Asia","High income",84920.01,26207.89,453513.55,4257225.97896997,18125.3670258297,128499,71277,317308,71.909756097561,2.88865122493947
"Estonia",2005,"EST","Europe & Central Asia","High income",80311.4,25099.05,446760.95,3620282.80132583,14843.5372328332,181095,67118,316955,72.5682926829268,2.49146150454252
"Estonia",2006,"EST","Europe & Central Asia","High income",77182.28,24863.9,444475.65,5421575.85267157,21791.28298785,156781,69537.3,417917,72.6914634146341,2.5042841226931
"Estonia",2007,"EST","Europe & Central Asia","High income",75358.86,23872.72,447626.83,4239120.25067163,16206.8563819481,206723,70433.93,468970,72.8146341463415,2.49115760540501
"Estonia",2008,"EST","Europe & Central Asia","High income",66575.49,22466.14,427784.42,4918353.23690147,18314.18290308,174104,74569,462303,73.7707317073171,2.49129400548538
"Estonia",2009,"EST","Europe & Central Asia","High income",60903.87,21706.49,416769.23,5078814.40034482,18845.5826193234,182898,75998,449469,74.8243902439024,2.50102833908507
"Estonia",2010,"EST","Europe & Central Asia","High income",54940.36,20308.76,398004.87,6035193.18727082,21515.3245642084,202002,75420,510207,75.4292682926829,2.49956628302085
"Estonia",2011,"EST","Europe & Central Asia","High income",54035.18,20445.82,401057.25,7795550.89222392,27213.4760894497,206426,80613,507623,76.2292682926829,2.49040064804203
"Estonia",2012,"EST","Europe & Central Asia","High income",52793.3,19851.54,399489.03,5204900.59861932,17701.3957803575,221169,78226,1082396,76.3268292682927,2.50374937592344
"Estonia",2013,"EST","Europe & Central Asia","High income",48177.8,19316.26,389546.13,5031306.4548472,17194.4240590556,226312,79661,1160644,77.1414634146341,2.49150261059238
"Estonia",2014,"EST","Europe & Central Asia","High income",47137.01,19176.07,393340.21,7079761.45780251,23704.5920997008,223145,71205.78,1332278,77.0341463414634,2.49247694453916
"Estonia",2015,"EST","Europe & Central Asia","High income",44831.21,18685.71,386097.76,7782041.75686595,25529.8780835631,249954,82993.81,1624700,77.590243902439,2.50479106480928
"Estonia",2016,"EST","Europe & Central Asia","High income",44527.39,18520.08,392396.89,11330241.5853787,36589.6525786884,186895,77963.09,1800480,77.6414634146342,2.48887455644432
"Eswatini",2001,"SWZ","Sub-Saharan Africa","Lower middle income",65303.13,725190.42,180150.72,3860194.11717581,7519.82947171743,112282,18192.5,502845,45.799,10.4597767525447
"Eswatini",2002,"SWZ","Sub-Saharan Africa","Lower middle income",66442.65,777525.31,188813.34,2348091.01424742,4244.75317502283,109588,21829.2,509307,44.41,9.65509623667542
"Eswatini",2003,"SWZ","Sub-Saharan Africa","Lower middle income",68970.61,829308.94,195241.76,3510157.39210067,6277.3934472737,110496,26966,473021,43.372,8.25916540012325
"Eswatini",2004,"SWZ","Sub-Saharan Africa","Lower middle income",71871.57,866754.52,199279.46,3357370.50497148,5789.10449344226,112148,26476.8,500188,42.731,8.40605405427464
"Eswatini",2005,"SWZ","Sub-Saharan Africa","Lower middle income",71512.25,861519.88,201412.21,2998308.3044451,4857.9508220418,112078,25811.4,486811,42.518,9.16179740129464
"Eswatini",2006,"SWZ","Sub-Saharan Africa","Lower middle income",71455.83,826069.19,200954.49,6315657.52686931,11179.7887196493,112229,23571.4,462981,42.733,10.1503295600407
"Eswatini",2007,"SWZ","Sub-Saharan Africa","Lower middle income",72277.56,800187.02,201471.97,4683758.8206886,6919.60331618823,102402,23996.6,483589,43.308,10.6589569294879
"Eswatini",2008,"SWZ","Sub-Saharan Africa","Lower middle income",72788,776399.29,202241.09,3206072.31064432,5144.34921109271,107256,23832.4,428435,44.17,10.9263005811372
"Eswatini",2009,"SWZ","Sub-Saharan Africa","Lower middle income",72787.43,743931.8,202749.06,7728274.84322805,11137.4761011785,109003,24027,349321,45.275,14.9618005334435
"Eswatini",2010,"SWZ","Sub-Saharan Africa","Lower middle income",72061.52,675840.86,201230.17,4372418.7024316,7405.83856811092,107304,24909,176649,46.601,17.6559514737768
"Eswatini",2011,"SWZ","Sub-Saharan Africa","Lower middle income",71381.46,606333.78,199356.74,1665306.07360306,3408.24617744336,109247,25736,147781,48.141,19.2595014325323
"Eswatini",2012,"SWZ","Sub-Saharan Africa","Lower middle income",71010.85,570250.01,199316.31,2281107.30413418,4220.22453661215,112328,26397,148943,49.862,16.2695450421568
"Eswatini",2013,"SWZ","Sub-Saharan Africa","Lower middle income",69997.78,530112.9,199198.18,1929451.44143227,4145.08769530832,113654,26567.6,150136,51.699,13.8093654473627
"Eswatini",2014,"SWZ","Sub-Saharan Africa","Lower middle income",70299.66,487089.16,199556.33,3494541.07786138,6870.65854783345,108038,26543.13,151361,53.569,12.7424974385322
"Eswatini",2015,"SWZ","Sub-Saharan Africa","Lower middle income",69806.37,448878.94,199981.93,2721077.91632869,4688.65740797823,108148,26072.14,152618,55.359,12.852394535178
"Eswatini",2016,"SWZ","Sub-Saharan Africa","Lower middle income",68127.26,417776.24,200407.52,4195735.06613143,7155.32684055378,109050,25351.2,153622,56.962,13.0329013427378
"Ethiopia",2001,"ETH","Sub-Saharan Africa","Low income",3185985.43,46614051.59,10875042.5,5731292.41391536,14425.7704178777,335410,506142.1,3016342,52.595,46.8605770469869
"Ethiopia",2002,"ETH","Sub-Saharan Africa","Low income",3211296.39,45180580.57,10885862.35,6282211.04459373,17273.4997059121,358706,574574.8,3091536,53.349,44.2148832968868
